name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-13-*.mata;TO; 0.039506; 0.072101;3.226839;0.8283189999999999;MISSING;MISSING;MISSING;TO;0.032563;0.059161;0.0630009999999999;11.472573;15.755543;MISSING;MISSING;MISSING;TO; 0.038558; 0.066097;0.007942;4.777392;16.120937;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.309689297;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.0878043;0.4133301;7.6332965;MISSING;MISSING;MISSING;MISSING;TO;0.171582373;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-14-*.mata;TO; 0.044587; 0.061441;3.263985;0.906863;MISSING;MISSING;MISSING;TO;0.041992;0.07837;0.076684;12.887906;13.50776;MISSING;MISSING;MISSING;TO; 0.034635; 0.069302;0.008989;4.617363;14.995963;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.3330338249999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.1304342;0.5606049;8.2710283;MISSING;MISSING;MISSING;MISSING;TO;0.360197952;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-15-*.mata;TO; 0.045335; 0.083796;3.826862;0.873042;MISSING;MISSING;MISSING;TO;0.036675;0.098495;0.1050269999999999;14.122387;21.539363;MISSING;MISSING;MISSING;TO; 0.049188; 0.086055;0.010624;6.45618;17.980358;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.3621998439999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.2138496;0.5791467;8.7838524;MISSING;MISSING;MISSING;MISSING;TO;0.3342171990000001;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-16-*.mata;TO; 0.052887; 0.106456;4.144016;0.9433429999999999;MISSING;MISSING;MISSING;TO;0.048878;0.098985;0.10027;13.943767;19.13917;MISSING;MISSING;MISSING;TO; 0.047501; 0.093071;0.011194999999999998;5.117456;17.621465;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.360607046;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.1673107;0.7451390999999999;8.8669454;MISSING;MISSING;MISSING;MISSING;TO;0.2920781309999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-17-*.mata;TO; 0.05837; 0.115566;4.459493;1.043732;MISSING;MISSING;MISSING;TO;0.06544;0.130848;0.136989;14.598015;26.460699;MISSING;MISSING;MISSING;TO; 0.064207; 0.126748;0.014852;6.705042000000001;18.444055;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6101457560000001;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.1873194;0.6266339999999999;8.669705;MISSING;MISSING;MISSING;MISSING;TO;0.309827299;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-18-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.0616;0.130897;0.139928;15.362428;25.418326;MISSING;MISSING;MISSING;TO; 0.063342; 0.127419;0.016153;5.463512000000001;19.589033999999998;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.447559271;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.2252058;0.4651499;8.3277822;MISSING;MISSING;MISSING;MISSING;TO;0.418607107;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-19-*.mata;TO; 0.079241; 0.153079;4.365386999999999;1.164096;MISSING;MISSING;MISSING;TO;0.077224;0.159797;0.157493;15.514313;34.492372;MISSING;MISSING;MISSING;TO; 0.069514; 0.153316;0.016606000000000003;5.699141999999999;20.571359;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.44717428;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.14668;0.7538149000000001;8.7597685;MISSING;MISSING;MISSING;MISSING;TO;0.2868633339999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-2-*.mata;0.0; 0.000825; 0.005142; 0.004164; 0.000985; 0.000107; false; 0.01367;0.07;0.000851;0.006385;0.0017209999999999;0.015793;0.022151; 0.02355; false; 0.072151;0.06; 0.001379; 0.007302;0.000279; 0.009968; 0.022288; 0.017284; false; 0.062101;9.31; 0.0070; 0.0016; 5.2970; 0.0802; 3.7032; False; 9.0806; 9.0915;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.41;0.0576035109999999; 0.242464293; 4.218E-5; false; 0.254441883; 0.503236958;0.01; 0.001636; 0.007211; 0.000954; 0.003394; 0.000678; 0.0001; false; 0.016533;0.93;0.039791;0.011062299999999999; 0.0331247000; 0.0002568000; False; 0.0474326000; 0.2066789000;TO;0.036660884;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-20-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.07832;0.166545;0.142503;12.139681;25.033725;MISSING;MISSING;MISSING;TO; 0.078379; 0.163639;0.021238;5.235985;23.079089;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.390106848;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.2586817;0.8562844;9.1954388;MISSING;MISSING;MISSING;MISSING;TO;0.2821589429999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-21-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.095146;0.196907;0.1724089999999999;22.08419;0.134498;MISSING;MISSING;MISSING;TO; 0.095427; 0.202008;0.025473000000000003;5.886628000000001;22.591663;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.4444799229999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.20705530000000003;0.6904294;10.919925;MISSING;MISSING;MISSING;MISSING;TO;0.346581415;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-22-*.mata;TO; 0.112182; 0.235161;4.701054;1.298476;MISSING;MISSING;MISSING;TO;0.085445;0.174207;0.179848;22.025483;18.193789;MISSING;MISSING;MISSING;TO; 0.092316; 0.233692;0.034256999999999996;7.439516;23.305051;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.447344871;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.3026088;0.4556169;8.6185928;MISSING;MISSING;MISSING;MISSING;TO;0.356488747;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-23-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.095865;0.223655;0.25549;23.691959;29.288208;MISSING;MISSING;MISSING;TO; 0.115438; 0.241832;0.029741999999999994;6.004494;23.306672;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.504501695;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.33479030000000004;0.7298334999999999;10.004801500000001;MISSING;MISSING;MISSING;MISSING;TO;0.445117737;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-24-*.mata;TO; 0.125883; 0.283195;4.121758;1.243755;MISSING;MISSING;MISSING;TO;0.110623;0.266724;0.289159;23.166599;25.483296;MISSING;MISSING;MISSING;TO; 0.136018; 0.290283;0.022737999999999994;6.3349459999999995;23.974006;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6245386479999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.3753445999999999;0.6438541;10.825400700000001;MISSING;MISSING;MISSING;MISSING;TO;0.306232716;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-25-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.132102;0.285099;0.321207;24.886961;0.124551;MISSING;MISSING;MISSING;TO; 0.129388; 0.291397;0.038179;6.655225;24.824748;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6307201450000002;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.43448759999999986;0.6103539;11.6359627;MISSING;MISSING;MISSING;MISSING;TO;0.305194868;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-26-*.mata;TO; 0.154747; 0.350485;6.139941;1.229031;MISSING;MISSING;MISSING;TO;0.1465;0.339523;0.346976;24.325316;0.124299;MISSING;MISSING;MISSING;TO; 0.140402; 0.328724;0.030522;6.798635;29.365195;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6867755259999998;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.3458642;0.6975705;11.8715767;MISSING;MISSING;MISSING;MISSING;TO;0.426265344;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-27-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.170502;0.387519;0.4742629999999999;26.069103;0.155447;MISSING;MISSING;MISSING;TO; 0.164232; 0.357568;0.044705000000000016;7.1679640000000004;29.668646;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6970029629999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.5159472;0.7209806;10.9339023;MISSING;MISSING;MISSING;MISSING;TO;0.3540611829999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-28-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.161188;0.384598;0.4455319999999999;26.822811;0.14141;MISSING;MISSING;MISSING;TO; 0.096772; 0.317903;0.034094;6.983204;29.017357999999998;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7947659249999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.3000605000000001;0.7842648999999999;10.877129700000001;MISSING;MISSING;MISSING;MISSING;TO;0.5320764979999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-29-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.160886;0.382567;0.5753169999999999;25.996391;0.154638;MISSING;MISSING;MISSING;TO; 0.196305; 0.422761;0.05704699999999999;6.850088;29.353037999999998;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7822725440000001;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.39069690000000007;0.6101975;12.380197800000001;MISSING;MISSING;MISSING;MISSING;TO;0.5103882869999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-3-*.mata;1.17; 0.002692; 0.008571;0.820855;0.24150100000000002; 0.068636; false; 1.28235;11.17;0.002558;0.00857;0.003098;2.812962;3.878178; 3.50909; false; 10.2167;9.02; 0.002322; 0.007822;0.000453;1.149615;4.422337; 3.30662; false; 8.89261;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.02;0.072555723; 7.263297049; 7.7568E-5; false; 7.27123775; 7.558952884;0.67; 0.002846; 0.008696;0.002283;0.475333;0.101605; 0.007796; false; 0.71081;3.7;0.0290032;0.17763980000000001;2.8998782999999997; 0.0001613000; False; 3.0802183000; 3.1499859000;TO;0.043056719;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-30-*.mata;TO; 0.202034; 0.485693;6.282831;1.491009;MISSING;MISSING;MISSING;TO;0.196971;0.458741;0.543442;27.489109000000003;0.157956;MISSING;MISSING;MISSING;TO; 0.191052; 0.520467;0.05929800000000001;8.360460999999999;27.660407000000003;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.80624839;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.4721731;0.8000962;12.5462078;MISSING;MISSING;MISSING;MISSING;TO;0.4928925429999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-31-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.23918;0.574705;0.668705;36.164623;0.165489;MISSING;MISSING;MISSING;TO; 0.22641; 0.516956;0.066772;7.716715000000001;31.921878;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.931593792;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.6190555000000001;0.7979464000000001;11.2617587;MISSING;MISSING;MISSING;MISSING;TO;0.7674065659999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-32-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.232611;0.536599;0.686645;38.553374;0.156733;MISSING;MISSING;MISSING;TO; 0.184067; 0.492378;0.07952300000000002;8.910838;32.102758;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.812304934;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.5599782000000002;0.8187308999999999;12.972795;MISSING;MISSING;MISSING;MISSING;TO;0.6851441449999998;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-33-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.217139;0.39479;0.696904;38.81317;0.170156;MISSING;MISSING;MISSING;TO; 0.244616; 0.613141;0.07760099999999999;8.188727;32.92967;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.151905732;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.8883439000000002;1.1915875;13.427105000000001;MISSING;MISSING;MISSING;MISSING;TO;0.765559343;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-34-*.mata;TO; 0.244316; 0.563695;7.885058;1.846219;MISSING;MISSING;MISSING;TO;0.263084;0.506973;0.753766;34.363619;0.170461;MISSING;MISSING;MISSING;TO; 0.269895; 0.62994;0.08824100000000001;9.667365;32.319374;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0401316130000002;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.8984324;0.7607345000000001;12.3231459;MISSING;MISSING;MISSING;MISSING;TO;0.723032163;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-35-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.272592;0.742983;0.900839;38.240119;0.171681;MISSING;MISSING;MISSING;TO; 0.265034; 0.631375;0.096539;9.070739999999999;34.595816;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.087730659;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.9729255999999997;0.9744855;11.717753100000001;MISSING;MISSING;MISSING;MISSING;TO;0.8413549859999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-36-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.161321;0.766019;0.9980619999999998;41.720384;0.197682;MISSING;MISSING;MISSING;TO; 0.32148; 0.770979;0.10404800000000002;10.738707999999999;34.657545;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.335239695;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.0973681999999998;1.4443179;11.6331559;MISSING;MISSING;MISSING;MISSING;TO;0.7938372499999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-37-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.301839;0.516794;0.9327760000000002;38.059421;0.175633;MISSING;MISSING;MISSING;TO; 0.184001; 0.601654;0.11419600000000003;9.023776;36.032564;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2482803050000002;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.9292914999999998;0.8053284999999999;13.915353099999999;MISSING;MISSING;MISSING;MISSING;TO;0.850919051;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-38-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.266191;0.598353;0.6541859999999999;37.383261000000005;0.139511;MISSING;MISSING;MISSING;TO; 0.27196; 0.903037;0.12226100000000001;10.969330000000001;35.476728;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.351131365;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.8103348;0.8322672;12.4908042;MISSING;MISSING;MISSING;MISSING;TO;0.9457573219999998;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-39-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.378804;0.976227;1.209472;39.704622;0.193615;MISSING;MISSING;MISSING;TO; 0.337611; 0.932286;0.120048;8.705567;36.365243;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4419008449999997;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.8656089;0.6978163;10.8688883;MISSING;MISSING;MISSING;MISSING;TO;1.036876808;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-4-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.004212;0.010549;0.0052499999999999;3.082862;3.843533;MISSING;MISSING;MISSING;TO; 0.004246; 0.0102;0.000762;1.438154;4.764743999999999;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.0515373789999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.0448113;0.2684152;3.1727931;MISSING;MISSING;MISSING;MISSING;TO;0.0545888909999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-40-*.mata;TO; 0.387665; 1.08017;9.095502;2.047911;MISSING;MISSING;MISSING;TO;0.408939;0.959081;1.205253;39.101501;0.181354;MISSING;MISSING;MISSING;TO; 0.401582; 0.86197;0.13493999999999998;9.330186999999999;37.619557;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5081631879999997;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.2711222;0.9712195;13.980889;MISSING;MISSING;MISSING;MISSING;TO;1.05918251;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
