name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-20-*.mata;TO;0.22532829999999998;0.5579017;11.7435236;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.07832; 0.166545;0.14250300000000005;12.139681;25.033725;MISSING;MISSING;MISSING;TO; 0.078379; 0.163639;0.021238;5.235985;23.079089;MISSING;MISSING;MISSING;0.64; 0.048846; 0.139818;0.00011800000000000004; 6e-06; true; 0.303643;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.39010684800000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-21-*.mata;TO;0.12545750000000003;0.7898813;9.5717335;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.095146; 0.196907;0.17240899999999998;22.08419; 0.134498;MISSING;MISSING;MISSING;TO; 0.095427; 0.202008;0.025473000000000003;5.886628000000001;22.591663;MISSING;MISSING;MISSING;0.89; 0.095846; 0.176013;0.00011200000000000007; 5e-06; true; 0.386008;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.44447992299999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-22-*.mata;TO;0.12053769999999998;0.8540793999999999;10.5619576;MISSING;MISSING;MISSING;MISSING;TO; 0.112182; 0.235161;4.701054;1.298476;MISSING;MISSING;MISSING;TO; 0.085445; 0.174207;0.179848;22.025483;18.193789;MISSING;MISSING;MISSING;TO; 0.092316; 0.233692;0.034256999999999996;7.439516;23.305051;MISSING;MISSING;MISSING;0.99; 0.116559; 0.223325;0.00017000000000000004; 7e-06; true; 0.471744;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.447344871;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-23-*.mata;TO;0.12116329999999997;0.8314180999999999;9.0773437;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.095865; 0.223655;0.25549000000000005;23.691959;29.288208;MISSING;MISSING;MISSING;TO; 0.115438; 0.241832;0.029741999999999994;6.004494;23.306672;MISSING;MISSING;MISSING;0.9; 0.100802; 0.221925;0.00012200000000000005; 5e-06; true; 0.456883;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.504501695;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-24-*.mata;TO;0.1331621;0.6696299;11.3383605;MISSING;MISSING;MISSING;MISSING;TO; 0.125883; 0.283195;4.121758;1.243755;MISSING;MISSING;MISSING;TO; 0.110623; 0.266724;0.28915900000000005;23.166599;25.483296;MISSING;MISSING;MISSING;TO; 0.136018; 0.290283;0.022737999999999994;6.3349459999999995;23.974006;MISSING;MISSING;MISSING;1.0; 0.123669; 0.264427;0.00016100000000000004; 7e-06; true; 0.543976;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6245386479999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-25-*.mata;TO;0.14411880000000002;0.8025058;11.0874066;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.132102; 0.285099;0.321207;24.886961; 0.124551;MISSING;MISSING;MISSING;TO; 0.129388; 0.291397;0.038179;6.655225;24.824748;MISSING;MISSING;MISSING;1.05; 0.119769; 0.28666;0.00013100000000000007; 5e-06; true; 0.57027;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6307201450000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-26-*.mata;TO;0.09551539999999999;0.6514854000000001;11.3187376;MISSING;MISSING;MISSING;MISSING;TO; 0.154747; 0.350485;6.139941;1.229031;MISSING;MISSING;MISSING;TO; 0.1465; 0.339523;0.346976;24.325316; 0.124299;MISSING;MISSING;MISSING;TO; 0.140402; 0.328724;0.030522;6.798635;29.365195;MISSING;MISSING;MISSING;1.03; 0.167532; 0.269076;0.00010700000000000004; 4e-06; true; 0.559566;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6867755259999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-27-*.mata;TO;0.14963390000000001;0.8485213;11.494827500000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.170502; 0.387519;0.4742629999999999;26.069103000000002; 0.155447;MISSING;MISSING;MISSING;TO; 0.164232; 0.357568;0.044705000000000016;7.1679640000000004;29.668646;MISSING;MISSING;MISSING;1.18; 0.156068; 0.33887;0.000141; 5e-06; true; 0.684112;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6970029629999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-28-*.mata;TO;0.15360759999999998;0.7896607;12.2658696;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.161188; 0.384598;0.44553199999999993;26.822811; 0.14141;MISSING;MISSING;MISSING;TO; 0.096772; 0.317903;0.034094;6.983204;29.017357999999998;MISSING;MISSING;MISSING;1.07; 0.094645; 0.254657;0.000142; 5e-06; true; 0.573442;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7947659249999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-29-*.mata;TO;0.1829427;0.6040962;11.6341053;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.160886; 0.382567;0.5753169999999999;25.996391; 0.154638;MISSING;MISSING;MISSING;TO; 0.196305; 0.422761;0.05704699999999999;6.850088;29.353037999999998;MISSING;MISSING;MISSING;1.41; 0.208874; 0.428552;0.00013900000000000002; 5e-06; true; 0.862247;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7822725440000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-3-*.mata;2.87;0.0510835;0.2985491;2.6105601999999997; 0.0003850000; False; 2.9142173000; 3.0342390000;1.17; 0.002692; 0.008571;0.820855;0.24150100000000002; 0.068636; false; 1.28235;11.17; 0.002558; 0.00857;0.003098;2.812962;3.8781779999999997; 3.50909; false; 10.2167;9.02; 0.002322; 0.007822;0.000453;1.149615;4.422337; 3.30662; false; 8.89261;0.49; 0.003071; 0.008992;2.8e-05; 5e-06; true; 0.015587;4.23; 0.0163; 0.0000; 2.5189; 0.6245; 0.2452; False; 3.3887; 3.6940;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.02;0.072555723; 7.263297049; 7.7568E-5; false; 7.27123775; 7.558952884
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-30-*.mata;TO;0.16450940000000006;1.1698260999999999;16.7481349;MISSING;MISSING;MISSING;MISSING;TO; 0.202034; 0.485693;6.282831;1.491009;MISSING;MISSING;MISSING;TO; 0.196971; 0.458741;0.543442;27.489109000000003; 0.157956;MISSING;MISSING;MISSING;TO; 0.191052; 0.520467;0.05929800000000001;8.360460999999999;27.660407000000003;MISSING;MISSING;MISSING;1.15; 0.113509; 0.708859;0.00017399999999999995; 5e-06; true; 1.07876;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.80624839;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-31-*.mata;TO;0.19847139999999996;1.0389663;14.287999999999998;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.23918; 0.574705;0.668705;36.164623; 0.165489;MISSING;MISSING;MISSING;TO; 0.22641; 0.516956;0.066772;7.716715000000001;31.921878;MISSING;MISSING;MISSING;1.48; 0.212766; 0.502514;0.000158; 5e-06; true; 1.00292;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9315937919999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-32-*.mata;TO;0.22757410000000003;0.7699678999999999;12.1910972;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.232611; 0.536599;0.686645;38.553374; 0.156733;MISSING;MISSING;MISSING;TO; 0.184067; 0.492378;0.07952300000000002;8.910838;32.102758;MISSING;MISSING;MISSING;1.45; 0.210087; 0.508749;0.00016999999999999999; 4e-06; true; 1.07238;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.812304934;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-33-*.mata;TO;0.19801709999999997;1.0715479;15.5803262;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.217139; 0.39479;0.696904;38.81317; 0.170156;MISSING;MISSING;MISSING;TO; 0.244616; 0.613141;0.07760099999999999;8.188727;32.92967;MISSING;MISSING;MISSING;1.56; 0.249022; 0.584105;0.000169; 5e-06; true; 1.1737;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.151905732;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-34-*.mata;TO;0.24253819999999993;0.8222443;13.5279355;MISSING;MISSING;MISSING;MISSING;TO; 0.244316; 0.563695;7.885058;1.846219;MISSING;MISSING;MISSING;TO; 0.263084; 0.506973;0.753766;34.363619; 0.170461;MISSING;MISSING;MISSING;TO; 0.269895; 0.62994;0.08824100000000001;9.667365;32.319374;MISSING;MISSING;MISSING;1.61; 0.194387; 0.630513;0.00017299999999999998; 4e-06; true; 1.2182;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0401316130000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-35-*.mata;TO;0.20167369999999998;0.9395933000000001;12.8935125;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.272592; 0.742983;0.900839;38.240119; 0.171681;MISSING;MISSING;MISSING;TO; 0.265034; 0.631375;0.096539;9.070739999999999;34.595816;MISSING;MISSING;MISSING;1.75; 0.274875; 0.725909;0.00024400000000000016; 6e-06; true; 1.41302;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.087730659;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-36-*.mata;TO;0.3960366999999998;0.8758414;13.1340279;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.161321; 0.766019;0.9980619999999998;41.720384; 0.197682;MISSING;MISSING;MISSING;TO; 0.32148; 0.770979;0.10404800000000002;10.738707999999999;34.657545;MISSING;MISSING;MISSING;1.89; 0.277756; 0.71298;0.00017599999999999991; 9e-06; true; 1.41534;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.335239695;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-37-*.mata;TO;0.22807539999999998;0.9915132000000001;13.95537;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.301839; 0.516794;0.9327760000000002;38.059421; 0.175633;MISSING;MISSING;MISSING;TO; 0.184001; 0.601654;0.11419600000000003;9.023776;36.032564;MISSING;MISSING;MISSING;2.01; 0.287173; 0.820567;0.00019100000000000006; 5e-06; true; 1.61849;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.2482803050000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-38-*.mata;TO;0.33484700000000006;1.2963187999999999;15.2381987;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.266191; 0.598353;0.6541859999999999;37.383261000000005; 0.139511;MISSING;MISSING;MISSING;TO; 0.27196; 0.903037;0.12226100000000001;10.969330000000001;35.476728;MISSING;MISSING;MISSING;1.98; 0.334849; 0.752234;0.00012599999999999995; 3e-06; true; 1.52373;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.3511313649999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-39-*.mata;TO;0.28917789999999993;1.0519131000000002;15.1213;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.378804; 0.976227;1.2094719999999999;39.704622; 0.193615;MISSING;MISSING;MISSING;TO; 0.337611; 0.932286;0.120048;8.705567;36.365243;MISSING;MISSING;MISSING;2.17; 0.365402; 0.878601;0.00020599999999999988; 4e-06; true; 1.76617;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.4419008449999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-4-*.mata;TO;0.06088880000000001;0.32583650000000003;3.7168327999999997;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.004212; 0.010549;0.0052499999999999995;3.082862;3.843533;MISSING;MISSING;MISSING;TO; 0.004246; 0.0102;0.000762;1.438154;4.764743999999999;MISSING;MISSING;MISSING;0.56; 0.004275; 0.009853;3.3e-05; 4e-06; true; 0.018355;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.051537378999999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-40-*.mata;TO;0.2905681;0.9849083999999999;17.256259999999997;MISSING;MISSING;MISSING;MISSING;TO; 0.387665; 1.08017;9.095502;2.047911;MISSING;MISSING;MISSING;TO; 0.408939; 0.959081;1.2052530000000001;39.101501; 0.181354;MISSING;MISSING;MISSING;TO; 0.401582; 0.86197;0.13493999999999998;9.330186999999999;37.619557;MISSING;MISSING;MISSING;2.31; 0.344361; 0.990561;0.00021200000000000006; 5e-06; true; 1.92356;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5081631879999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-41-*.mata;TO;0.33411520000000017;0.8403295;14.9007438;MISSING;MISSING;MISSING;MISSING;TO; 0.370297; 1.08554;9.155539;2.089223;MISSING;MISSING;MISSING;TO; 0.412796; 1.24283;1.502783;44.012026000000006; 0.190164;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.34; 0.306084; 0.898992;0.00020799999999999996; 8e-06; true; 1.91674;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.575217811;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-42-*.mata;TO;0.40589369999999997;1.2548511999999998;15.4452818;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.410263; 1.18173;1.408065;38.538329; 0.210767;MISSING;MISSING;MISSING;TO; 0.401051; 1.13626;0.15453600000000003;9.474352;38.148295000000005;MISSING;MISSING;MISSING;2.44; 0.400313; 0.900431;0.0002319999999999999; 5e-06; true; 2.08662;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6662105610000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-43-*.mata;TO;0.2918766;0.8821182;14.6378673;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.443246; 1.27579;1.1584489999999996;42.914991; 0.218534;MISSING;MISSING;MISSING;TO; 0.340881; 1.13495;0.16632999999999998;9.870985;39.734565999999994;MISSING;MISSING;MISSING;2.65; 0.406135; 1.177;0.000225; 5e-06; true; 2.29357;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.817939874;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-44-*.mata;TO;0.3064492999999999;0.8579635999999999;15.4304359;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.438639; 1.33012;1.445154;44.405895; 0.204095;MISSING;MISSING;MISSING;TO; 0.459173; 1.33004;0.21460700000000005;10.682063000000001; 0.098218;MISSING;MISSING;MISSING;2.79; 0.408994; 1.51794;0.00014499999999999995; 3e-06; true; 2.73113;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.996366596;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-45-*.mata;TO;0.32619000000000004;1.0135681;16.9508313;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.481829; 1.38591;1.755137;40.685072; 0.176611;MISSING;MISSING;MISSING;TO; 0.465806; 1.46471;0.14832099999999998;9.339929;41.012583;MISSING;MISSING;MISSING;2.89; 0.463522; 1.32232;0.00022499999999999994; 6e-06; true; 2.53454;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.1471875600000008;MISSING;MISSING;MISSING;MISSING;MISSING
